,,,,TP,TP,TP,TP,TP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,FP,FP,FP,FP,FP,FP,FP,FP,FN,FN,FN,FN,FN,FN,FN,FN,APCER,APCER,APCER,APCER,APCER,APCER,APCER,APCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,ACER,ACER,ACER,ACER,ACER,ACER,ACER,ACER,EER,EER,EER,EER,EER,EER,EER,EER,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number
,,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BeforeSplit,TradAugSpoofOnly,0.05,6.0,17349.833333333332,27.981541534852344,17314.0,17326.75,17359.5,17368.25,17379.0,6.0,5778.0,2.280350850198276,5774.0,5777.25,5778.5,5779.75,5780.0,6.0,4.0,2.280350850198276,2.0,2.25,3.5,4.75,8.0,6.0,128.16666666666666,27.98154153485234,99.0,109.75,118.5,151.25,164.0,6.0,0.007333028187817017,0.0016009578633054333,0.005664263645726,0.006279322576953825,0.00677995193958115,0.008653736125414774,0.0093832246252431,6.0,0.0006918021445866,0.0003943879021442698,0.0003459010722933,0.00038913870632995,0.00060532687651325,0.000821515046696625,0.0013836042891732,6.0,0.0040124151662018,0.0006619712836863181,0.0032645081632296,0.0036781724390664,0.00373718322532975,0.0045437093245136,0.0048645628487682,6.0,0.007282168201565767,0.0015753627880948854,0.0056372078050534,0.0062475030697272,0.00673834202083615,0.0085816173006827,0.0092991848826798,6.0,0.9959875848337982,0.0006619712836863654,0.9951354371512316,0.9954562906754862,0.9962628167746702,0.9963218275609336,0.9967354918367703,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,TradAugSpoofOnly,0.1,6.0,17316.5,39.21606813539573,17276.0,17283.25,17315.5,17335.75,17377.0,6.0,5778.0,1.5491933384829668,5776.0,5777.0,5778.0,5779.0,5780.0,6.0,4.0,1.5491933384829668,2.0,3.0,4.0,5.0,6.0,6.0,161.5,39.21606813539573,101.0,142.25,162.5,194.75,202.0,6.0,0.009240187664492467,0.002243738879471107,0.0057786932143265,0.0081388030667124,0.00929740244879275,0.011142579242476249,0.0115573864286531,6.0,0.0006918021445866,0.00026793381848547355,0.0003459010722933,0.0005188516084399,0.0006918021445866,0.0008647526807333,0.0010377032168799,6.0,0.004965994904539533,0.0010532365051603744,0.0033217229475299,0.004393683788631175,0.00512431519879965,0.005809096608439775,0.0060381190185465,6.0,0.0091575104174883,0.0022046226469808893,0.0057504359140347,0.008078295084946225,0.0092198012201877,0.0110244716133251,0.0114312026996164,6.0,0.9950340050954604,0.0010532365051603865,0.9939618809814534,0.9941909033915601,0.9948756848012004,0.9956063162113687,0.99667827705247,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,TradAugSpoofOnly,0.2,6.0,17383.0,22.706827167175955,17343.0,17378.75,17385.5,17394.5,17410.0,6.0,5774.166666666667,4.5789372857319925,5768.0,5770.5,5776.0,5777.0,5779.0,6.0,7.833333333333333,4.5789372857319925,3.0,5.0,6.0,11.5,14.0,6.0,95.0,22.706827167175955,68.0,83.5,92.5,99.25,135.0,6.0,0.00543540450852495,0.001299166218513341,0.0038906053324178,0.00477743448907195,0.005292367547774301,0.00567856734180105,0.0077239958805355,6.0,0.0013547791998154834,0.0007919296585492915,0.0005188516084399,0.0008647526807333,0.00103770321687995,0.0019889311656866,0.0024213075060532,6.0,0.0033950918541702326,0.0006074252351564374,0.0025766245683806,0.0030824786639914,0.0033080723430778,0.0037341131999356,0.0042943742806344,6.0,0.005411588324197633,0.0012838259670898374,0.0038842264678614,0.004759573015618925,0.0052730544264019494,0.005652818131055875,0.0076713760465554,6.0,0.9966049081458297,0.0006074252351564265,0.9957056257193656,0.9962658868000644,0.9966919276569222,0.9969175213360085,0.9974233754316194,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,TradAugSpoofOnly,0.3,6.0,17379.666666666668,19.24231448310381,17348.0,17374.5,17379.0,17391.0,17404.0,6.0,5773.5,2.8809720581775866,5770.0,5771.25,5773.5,5775.75,5777.0,6.0,8.5,2.8809720581775866,5.0,6.25,8.5,10.75,12.0,6.0,98.33333333333333,19.24231448310381,74.0,87.0,99.0,103.5,130.0,6.0,0.0056261204561925,0.001100944872588626,0.0042338940382194,0.004977686234122875,0.005664263645726,0.005921730175077175,0.0074379219590342,6.0,0.0014700795572465833,0.0004982656620853575,0.0008647526807333,0.001080940850916575,0.0014700795572466,0.00185921826357655,0.0020754064337599,6.0,0.003548100006719533,0.000673168245272548,0.002921872549051,0.0030738573598022498,0.00335098343130295,0.0038475631311016747,0.0046701889283237,6.0,0.0056019837701062674,0.001090948760361998,0.0042233172104193,0.0049582994007080754,0.00563812033222485,0.005897287138685275,0.0073969762480607,6.0,0.9964518999932803,0.0006731682452725164,0.9953298110716762,0.9961524368688983,0.996649016568697,0.9969261426401976,0.9970781274509488,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,TradAugSpoofOnly,0.05,6.0,19203.833333333332,33.04794496888826,19158.0,19179.75,19212.5,19225.0,19242.0,6.0,15729.666666666666,16.231656313102082,15711.0,15717.0,15730.0,15744.5,15745.0,6.0,180.33333333333334,16.231656313102082,165.0,165.5,180.0,193.0,199.0,6.0,170.16666666666666,33.04794496888825,132.0,149.0,161.5,194.25,216.0,6.0,0.008783249027906751,0.001705788426183961,0.0068132548776711,0.00769071952100745,0.008335914111696,0.010026323939300025,0.0111489625270981,6.0,0.011334590404357817,0.001020217241552615,0.0103708359522313,0.0104022627278441,0.011313639220615901,0.0121307353865493,0.0125078566939032,6.0,0.010058919716132266,0.001011061014572419,0.0089533543857367,0.00931528462497795,0.0099921038888031,0.01051284770189385,0.0116398489568237,6.0,0.0113103661959192,0.0010017990903974118,0.0103415181295947,0.0103932390048013,0.01129789976934415,0.012105770987424625,0.0124581326971604,6.0,0.9899410802838676,0.001011061014572359,0.9883601510431764,0.989487152298106,0.9900078961111969,0.990684715375022,0.9910466456142633,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,TradAugSpoofOnly,0.1,6.0,19183.833333333332,33.81961955236438,19139.0,19164.75,19177.5,19211.25,19226.0,6.0,15726.833333333334,22.031038710570744,15684.0,15727.25,15734.5,15736.5,15746.0,6.0,183.16666666666666,22.031038710570744,164.0,173.5,175.5,182.75,226.0,6.0,190.16666666666666,33.81961955236438,148.0,162.75,196.5,209.25,235.0,6.0,0.00981556037300845,0.0017456188475464154,0.0076391039537524,0.0084004335707649,0.010142458965624001,0.010800557448126299,0.0121296583049447,6.0,0.011512675466163783,0.0013847290201490323,0.0103079824010056,0.010905091137649226,0.0110307982401005,0.0114864864864864,0.0142049025769956,6.0,0.010664117919586116,0.0012780208285735535,0.0091541976627718,0.009642978592613725,0.01073533399294845,0.011411072930947251,0.012444662499399,6.0,0.011666041689025184,0.0013736740525834563,0.0102842507778224,0.010895601383529175,0.011283457269832198,0.01198863841323755,0.0141550699341968,6.0,0.9893358820804138,0.0012780208285735255,0.987555337500601,0.9885889270690527,0.9892646660070514,0.9903570214073862,0.990845802337228,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,TradAugSpoofOnly,0.2,6.0,19188.0,15.479018056711478,19174.0,19180.5,19182.0,19190.25,19217.0,6.0,15702.833333333334,14.190372323045885,15691.0,15695.5,15697.5,15704.0,15730.0,6.0,207.16666666666666,14.190372323045885,180.0,206.0,212.5,214.5,219.0,6.0,186.0,15.479018056711478,157.0,183.75,192.0,193.5,200.0,6.0,0.009600495509445616,0.0007989582975488426,0.0081036440590482,0.009484360483121675,0.0099101889129761,0.00998761226385875,0.0103231134510168,6.0,0.013021160695579249,0.0008919152937175312,0.0113136392206159,0.012947831552482674,0.013356379635449351,0.013482086737900675,0.013764927718416,6.0,0.011310828102512417,0.0005439194189193366,0.0106635296340511,0.010877001855110775,0.01136563436180995,0.011625427580309525,0.0120440205847164,6.0,0.0129760264528571,0.0008768810576548663,0.011298948111645,0.012902606879787299,0.01329480314291475,0.013432212510159074,0.0137177138950161,6.0,0.9886891718974876,0.0005439194189193147,0.9879559794152836,0.9883745724196905,0.9886343656381901,0.9891229981448891,0.9893364703659489,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,TradAugSpoofOnly,0.3,6.0,19194.833333333332,10.684880283216405,19184.0,19186.25,19193.0,19202.0,19210.0,6.0,15705.833333333334,27.94578083837821,15655.0,15701.0,15710.0,15725.0,15732.0,6.0,204.16666666666666,27.94578083837821,178.0,185.0,200.0,209.0,255.0,6.0,179.16666666666666,10.684880283216403,164.0,172.0,181.0,187.75,190.0,6.0,0.009247789133202516,0.0005515061568708963,0.0084649530298337,0.0088778775678744,0.009342417673170199,0.009690822752142024,0.0098069577784659,6.0,0.012832600041902316,0.001756491567465618,0.0111879321181646,0.011627906976744175,0.0125707102451288,0.0131363922061596,0.0160276555625392,6.0,0.011040194587552418,0.000980394577829376,0.0101103281939022,0.010465594801770525,0.0108179529648844,0.011165313404468675,0.0128656911032475,6.0,0.012784431016434568,0.0017272646500610038,0.0111638716543552,0.011602457595620976,0.012526792070148,0.013082585097997,0.0159269347592309,6.0,0.9889598054124477,0.0009803945778294146,0.9871343088967524,0.9888346865955313,0.9891820470351155,0.9895344051982294,0.9898896718060978,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,TradAugSpoofOnly,0.05,6.0,14734.333333333334,20.839065877977035,14710.0,14718.0,14732.5,14750.75,14761.0,6.0,15705.666666666666,27.1563375046538,15681.0,15684.25,15697.0,15724.0,15746.0,6.0,204.33333333333334,27.156337504653802,164.0,186.0,213.0,225.75,229.0,6.0,111.66666666666667,20.83906587797703,85.0,95.25,113.5,128.0,136.0,6.0,0.007521666891193983,0.0014036821957413832,0.0057254479321029,0.00641586959450355,0.0076451569446315,0.00862185100363725,0.0091607166913646,6.0,0.012843075633773267,0.0017068722504496483,0.0103079824010056,0.0116907605279698,0.01338780641106215,0.014189189189189176,0.0143934632306725,6.0,0.010182371262483616,0.0005726299942106148,0.0091618047529748,0.010086404157902525,0.01021792730952505,0.010598427111684076,0.0107287447164447,6.0,0.01277130713218085,0.0016641242374197465,0.0102844068864127,0.01165990984415685,0.013315605000379802,0.014079732618017475,0.0142697726232669,6.0,0.9898176287375163,0.0005726299942106323,0.9892712552835552,0.9894015728883159,0.9897820726904749,0.9899135958420975,0.9908381952470252,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,TradAugSpoofOnly,0.1,6.0,14752.166666666666,11.839200423452029,14736.0,14747.75,14751.0,14755.0,14772.0,6.0,15703.666666666666,21.039645117412665,15674.0,15695.25,15701.5,15711.5,15737.0,6.0,206.33333333333334,21.039645117412668,173.0,198.5,208.5,214.75,236.0,6.0,93.83333333333333,11.839200423452029,74.0,91.0,95.0,98.25,110.0,6.0,0.006320445462301817,0.000797467359790649,0.0049845076114778,0.0061295971978984004,0.00639903004176205,0.0066179442274012755,0.0074094032062508,6.0,0.01296878273622455,0.0013224164121566787,0.0108736643620364,0.012476429918290325,0.0131049654305468,0.01349780012570705,0.014833438089252,6.0,0.009644614099263165,0.0003796926488108981,0.0091415337841436,0.00934229702761035,0.00980251639437885,0.009883766442537224,0.0100213776587335,6.0,0.012880993811547283,0.0012884560652988671,0.0108361251944461,0.012398778284099101,0.0130189272972299,0.01340309560947955,0.0146887694204262,6.0,0.9903553859007368,0.00037969264881090143,0.9899786223412664,0.9901162335574627,0.9901974836056211,0.9906577029723895,0.9908584662158564,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,TradAugSpoofOnly,0.2,6.0,14768.166666666666,9.495613022162743,14753.0,14763.25,14770.0,14775.25,14778.0,6.0,15680.166666666666,12.967909109284607,15656.0,15678.0,15684.5,15687.25,15692.0,6.0,229.83333333333334,12.967909109284607,218.0,222.75,225.5,232.0,254.0,6.0,77.83333333333333,9.495613022162743,68.0,70.75,76.0,82.75,93.0,6.0,0.00524271408684715,0.0006396075051975467,0.0045803583456823,0.0047655934258385504,0.00511922403340965,0.0055738919574296,0.0062643136198302,6.0,0.014445841190027202,0.0008150791394899156,0.0137020741671904,0.014000628535512226,0.01417347580138275,0.014582023884349427,0.0159648020113136,6.0,0.00984427763843715,0.00034041016419686127,0.009428561896692,0.009559363201993375,0.0099573450212883,0.010006684593293074,0.0102725801784979,6.0,0.01431333402205623,0.0007898628876366706,0.0136009138269205,0.013873891154309724,0.0140472510548313,0.014449352426016424,0.0157850974585403,6.0,0.9901557223615627,0.00034041016419684555,0.989727419821502,0.9899933154067069,0.9900426549787116,0.9904406367980065,0.9905714381033078,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,TradAugSpoofOnly,0.3,6.0,14783.833333333334,11.373946837693003,14763.0,14783.0,14786.0,14788.25,14797.0,6.0,15661.5,15.642889758609181,15638.0,15655.25,15661.0,15669.0,15684.0,6.0,248.5,15.642889758609181,226.0,241.0,249.0,254.75,272.0,6.0,62.166666666666664,11.373946837693003,49.0,57.75,60.0,63.0,83.0,6.0,0.004187435448381118,0.0007661287106084217,0.0033005523373299,0.00388993668328165,0.004041492657955,0.0042435672908527,0.005590731510171,6.0,0.01561910747957255,0.0009832111727598352,0.0142049025769956,0.015147705845380225,0.01565053425518535,0.0160119421747328,0.0170961659333752,6.0,0.009903271463976833,0.0001929474245471833,0.0096888795785061,0.009747870934385776,0.00991567691869075,0.009985744699425276,0.0101983591353525,6.0,0.015441250180112165,0.0009462787855924575,0.0140835841736894,0.01498429152647895,0.01547083654974365,0.01582016714228665,0.0168635232823046,6.0,0.990096728536023,0.00019294742454730655,0.9898016408646474,0.9900142553005746,0.9900843230813092,0.9902521290656144,0.990311120421494,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
6,BeforeSplit,TradAugSpoofOnly,0.05,6.0,15477.5,13.63451502621197,15461.0,15471.25,15473.0,15484.5,15499.0,6.0,15572.333333333334,14.895189380020204,15545.0,15572.0,15573.0,15580.75,15588.0,6.0,337.6666666666667,14.895189380020204,322.0,329.25,337.0,338.0,365.0,6.0,189.5,13.63451502621197,168.0,182.5,194.0,195.75,206.0,6.0,0.012095487330056767,0.0008702696767863613,0.0107231761026361,0.01164868832578025,0.01238271526137735,0.0124944150124465,0.0131486564115657,6.0,0.021223549130525817,0.0009362155487127746,0.0202388434946574,0.0206945317410433,0.02118164676304205,0.0212445003142677,0.0229415461973601,6.0,0.01665951823029128,0.00040909097405843187,0.0158320661591497,0.0167472203040038,0.0168389415762059,0.016849543373985126,0.0168774362170049,6.0,0.02103050671570925,0.0008960113166420487,0.0200620257340391,0.020535176658044375,0.0209968965691425,0.021060221594785676,0.022664621464253,6.0,0.9833404817697087,0.00040909097405849996,0.983122563782995,0.9831504566260149,0.9831610584237941,0.9832527796959962,0.9841679338408504,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
