protocol_number,protocol,when_aug_performed,aug_type,config/HP_AUG_PER,TP,TN,FP,FN,APCER,BPCER,ACER,EER,AUC,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC,config/HP_REPEAT,fold_number
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.2,1533.3333333333333,9306.0,76.0,203.66666666666666,0.11725196699289958,0.008100618205073485,0.06267629259898655,0.10568393369885837,0.9373237074010135,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.3,1566.3333333333333,9218.666666666666,163.33333333333334,170.66666666666666,0.09825369410861635,0.017409223335465036,0.0578314587220407,0.09029636886207543,0.9421685412779593,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.05,899.8333333333334,8970.333333333334,411.6666666666667,0.16666666666666666,0.00018518518518518333,0.043878348610814986,0.022031766898000068,0.04154975734099056,0.977968233102,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.1,900.0,9065.5,316.5,0.0,0.0,0.03373481134086545,0.0168674056704327,0.03199647738539617,0.9831325943295672,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.2,900.0,8977.833333333334,404.1666666666667,0.0,0.0,0.043078945498472195,0.021539472749236083,0.0411659066060672,0.9784605272507639,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.3,873.5,9066.0,316.0,26.5,0.029444444444444436,0.03368151780004258,0.031562981122243504,0.05726005904524187,0.9684370188777565,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.05,2107.6666666666665,9233.5,148.5,93.33333333333333,0.0424049674390428,0.015828181624387067,0.02911657453171493,0.042978694185179446,0.9708834254682849,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.1,2128.5,8983.0,399.0,72.5,0.0329395729213993,0.04252824557663607,0.0377339092490177,0.05654845544311372,0.9622660907509822,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.2,2113.6666666666665,9215.333333333334,166.66666666666666,87.33333333333333,0.03967893381796148,0.017764513607617383,0.028721723712789433,0.04581603275186615,0.9712782762872104,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.3,2147.6666666666665,9113.333333333334,268.6666666666667,53.333333333333336,0.024231409965167303,0.028636395935479248,0.02643390295032325,0.040331996534015084,0.9735660970496767,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
