,,,,TP,TP,TP,TP,TP,TP,TP,TP,TN,TN,TN,TN,TN,TN,TN,TN,FP,FP,FP,FP,FP,FP,FP,FP,FN,FN,FN,FN,FN,FN,FN,FN,APCER,APCER,APCER,APCER,APCER,APCER,APCER,APCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,BPCER,ACER,ACER,ACER,ACER,ACER,ACER,ACER,ACER,EER,EER,EER,EER,EER,EER,EER,EER,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TP,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_TN,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FP,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_FN,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_APCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_BPCER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_ACER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_EER,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,Multi_AUC,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,config/HP_REPEAT,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number,fold_number
,,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BeforeSplit,GenAugSpoofOnly,0.05,6.0,17325.666666666668,26.53048560932624,17274.0,17329.5,17331.5,17335.75,17351.0,6.0,5778.166666666667,1.9407902170679516,5775.0,5777.25,5778.5,5779.75,5780.0,6.0,3.8333333333333335,1.9407902170679516,2.0,2.25,3.5,4.75,7.0,6.0,152.33333333333334,26.530485609326238,127.0,142.25,146.5,148.5,204.0,6.0,0.008715718808406716,0.0015179360115188127,0.0072662776061334,0.008138803066712424,0.0083819658999885,0.00849639546858905,0.0116718159972536,6.0,0.0006629770552288333,0.00033566070859010206,0.0003459010722933,0.00038913870632995,0.00060532687651325,0.000821515046696625,0.0012106537530266,6.0,0.004689347931817766,0.0007562239910875708,0.0040655151434333,0.00435678163810335,0.0044500822084027995,0.00460970868590875,0.0061818090709201,6.0,0.008644172815786517,0.0014896596817610343,0.0072200582234676,0.00808101033685735,0.00831514405817765,0.008428791226840199,0.0115450511754179,6.0,0.9953106520681824,0.0007562239910875361,0.99381819092908,0.9953902913140911,0.9955499177915972,0.9956432183618965,0.9959344848565668,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,GenAugSpoofOnly,0.1,6.0,17335.666666666668,46.34939769475615,17265.0,17308.75,17345.0,17367.0,17388.0,6.0,5778.166666666667,1.1690451944500122,5776.0,5778.0,5778.5,5779.0,5779.0,6.0,3.8333333333333335,1.1690451944500122,3.0,3.0,3.5,4.0,6.0,6.0,142.33333333333334,46.34939769475615,90.0,111.0,133.0,169.25,213.0,6.0,0.008143570965404082,0.0026518707915525897,0.0051493305870236,0.006350841057329175,0.007609566311935,0.0096836022428195,0.012186749055956,6.0,0.0006629770552287999,0.00020218699315981565,0.0005188516084399,0.0005188516084399,0.00060532687651325,0.0006918021445866,0.0010377032168799,6.0,0.004403274010316434,0.0013763448237467254,0.0029205663658051,0.0034997027839395,0.0040642089601874,0.005101226925629725,0.006612226136418,6.0,0.008077585355638683,0.002609494128690387,0.0051264791603567,0.0063148152836667755,0.0075548325900596,0.00959534443844305,0.0120523765572495,6.0,0.9955967259896834,0.0013763448237466898,0.993387773863582,0.9948987730743702,0.9959357910398123,0.9965002972160605,0.9970794336341948,6.0,89.66666666666667,0.5163977794943223,89.0,89.25,90.0,90.0,90.0,6.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.5163977794943223,0.0,0.0,0.0,0.75,1.0,6.0,0.0037037037037037,0.005737753105492464,0.0,0.0,0.0,0.008333333333333325,0.0111111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0018518518518518335,0.0028688765527462062,0.0,0.0,0.0,0.004166666666666625,0.0055555555555555,6.0,0.003663003663003633,0.005674700873563935,0.0,0.0,0.0,0.008241758241758174,0.0109890109890109,6.0,0.9981481481481481,0.0028688765527462817,0.9944444444444444,0.9958333333333332,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,GenAugSpoofOnly,0.2,6.0,17341.666666666668,27.645373332018266,17301.0,17327.0,17343.5,17356.25,17380.0,6.0,5775.5,1.760681686165901,5774.0,5775.0,5775.0,5775.0,5779.0,6.0,6.5,1.760681686165901,3.0,7.0,7.0,7.0,8.0,6.0,136.33333333333334,27.645373332018266,98.0,121.75,134.5,151.0,177.0,6.0,0.007800282259602484,0.0015817240720916788,0.0056070488614257,0.006965899988556975,0.0076953884883853504,0.008639432429339702,0.0101270168211465,6.0,0.00112417848495325,0.0003045108416060115,0.0005188516084399,0.0012106537530266,0.0012106537530266,0.0012106537530266,0.0013836042891732,6.0,0.0044622303722779,0.0007353811271455053,0.0034953265752995,0.004088276870791825,0.0044517149374601,0.00466692347020905,0.0056688352870866,6.0,0.007746336683758018,0.0015579022834308418,0.0055834673963562,0.006926009408593275,0.007645627073929901,0.00857113905177065,0.0100375186604668,6.0,0.9955377696277221,0.0007353811271454837,0.9943311647129134,0.9953330765297909,0.9955482850625399,0.9959117231292081,0.9965046734247004,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
3,BeforeSplit,GenAugSpoofOnly,0.3,6.0,17348.0,16.625281952496323,17331.0,17334.75,17344.5,17361.0,17370.0,6.0,5776.833333333333,1.602081978759722,5774.0,5777.0,5777.0,5777.0,5779.0,6.0,5.166666666666667,1.6020819787597222,3.0,5.0,5.0,5.0,8.0,6.0,130.0,16.625281952496323,108.0,117.0,133.5,143.25,147.0,6.0,0.007437921959034167,0.0009512119208431332,0.0061791967044284,0.006694129763130725,0.007638173704085101,0.008196017851012675,0.0084105732921386,6.0,0.0008935777700910501,0.0002770809371773892,0.0005188516084399,0.0008647526807333,0.0008647526807333,0.0008647526807333,0.0013836042891732,6.0,0.004165749864562617,0.0003852535273646606,0.0036364042611813,0.0038881883986466,0.0042514631924092,0.004400672363763,0.004637662986436,6.0,0.0073886663035093,0.000936914755725754,0.0061497052250997,0.006655092390594475,0.0075867780020792,0.008134161113296049,0.0083475839213298,6.0,0.9958342501354375,0.0003852535273646968,0.995362337013564,0.995599327636237,0.9957485368075908,0.9961118116013534,0.9963635957388188,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,GenAugSpoofOnly,0.05,6.0,19181.166666666668,22.39121851679061,19155.0,19161.25,19185.5,19200.75,19202.0,6.0,15750.833333333334,14.52469162036381,15725.0,15748.75,15751.5,15760.25,15766.0,6.0,159.16666666666666,14.52469162036381,144.0,149.75,158.5,161.25,185.0,6.0,192.83333333333334,22.39121851679061,172.0,173.25,188.5,212.75,219.0,6.0,0.009953201885688668,0.0011557354452766924,0.0088778775678744,0.008942397026943275,0.0097295344275833,0.010981211933519076,0.0113038092288634,6.0,0.010004190236748315,0.0009129284487972062,0.0090509113764927,0.0094123192960402,0.00996228786926455,0.010135135135135075,0.0116279069767441,6.0,0.009978696061218517,0.00044730232950559957,0.0094616038900034,0.009627377941511476,0.00997932652163565,0.01023822352389045,0.0106173351612576,6.0,0.010771370250277384,0.0006560924081622564,0.009983090425313,0.010243301747273325,0.0107953715813276,0.011248161788147724,0.0115960175873531,6.0,0.9900213039387814,0.0004473023295055302,0.9893826648387424,0.9897617764761096,0.9900206734783643,0.9903726220584884,0.9905383961099964,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,89.0,0.6324555320336759,88.0,89.0,89.0,89.0,90.0,6.0,1.0,0.6324555320336759,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0111111111111111,0.007027283689263058,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,6.0,0.005555555555555518,0.0035136418446315293,0.0,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0111111111111111,6.0,0.010949195731804367,0.006874793365428849,0.0,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.0217391304347826,6.0,0.9944444444444445,0.0035136418446315553,0.9888888888888888,0.9944444444444444,0.9944444444444444,0.9944444444444444,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,GenAugSpoofOnly,0.1,6.0,19146.5,29.595607782236875,19111.0,19122.25,19152.5,19161.0,19187.0,6.0,15747.0,15.987495113369073,15725.0,15734.5,15752.5,15760.0,15761.0,6.0,163.0,15.987495113369073,149.0,150.0,157.5,175.5,185.0,6.0,227.5,29.595607782236875,187.0,213.0,221.5,251.75,263.0,6.0,0.0117425415505316,0.0015275940839391368,0.0096521110767007,0.010994115825332874,0.011432848147001101,0.012994219056467375,0.0135748941880871,6.0,0.010245128849779966,0.0010048708430778802,0.0093651791326209,0.0094280326838466,0.00989943431803895,0.011030798240100548,0.0116279069767441,6.0,0.010993835200155783,0.0007684816937182537,0.0101594586873346,0.010363732728818026,0.010950648120878599,0.01155863473288405,0.0119728650701592,6.0,0.01199430461462825,0.0011716083326440186,0.010874976210048,0.011245105455669376,0.0114545385394389,0.012969840849791026,0.0135315383511891,6.0,0.9890061647998442,0.0007684816937182767,0.9880271349298408,0.9884413652671158,0.9890493518791212,0.989636267271182,0.9898405413126654,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,88.83333333333333,0.7527726527090811,88.0,88.25,89.0,89.0,90.0,6.0,1.1666666666666667,0.752772652709081,0.0,1.0,1.0,1.75,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.012962962962962949,0.008364140585656446,0.0,0.0111111111111111,0.0111111111111111,0.019444444444444424,0.0222222222222222,6.0,0.00648148148148145,0.00418207029282823,0.0,0.0055555555555555,0.0055555555555555,0.0097222222222222,0.0111111111111111,6.0,0.01274088230609965,0.008166690639953131,0.0,0.0109890109890109,0.0109890109890109,0.019051600573339676,0.0217391304347826,6.0,0.9935185185185186,0.004182070292828247,0.9888888888888888,0.9902777777777777,0.9944444444444444,0.9944444444444444,1.0,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,GenAugSpoofOnly,0.2,6.0,19155.666666666668,39.666946777722465,19107.0,19123.0,19159.0,19189.75,19198.0,6.0,15733.833333333334,11.923366415013282,15713.0,15732.25,15733.5,15742.25,15746.0,6.0,176.16666666666666,11.923366415013282,164.0,167.75,176.5,177.75,197.0,6.0,218.33333333333334,39.666946777722465,176.0,184.25,215.0,251.0,267.0,6.0,0.011269398850693316,0.002047431959209354,0.0090843398368948,0.009510168266749226,0.011097346959843001,0.012955507381026049,0.0137813564571074,6.0,0.011072700607584285,0.0007494259217481668,0.0103079824010056,0.010543683218101799,0.01109365179132615,0.0111722187303582,0.0123821495914519,6.0,0.0111710497291388,0.0013518164609967404,0.0096961611189502,0.010026925742425474,0.0110954993755846,0.012179998082016075,0.0129269063225144,6.0,0.011719769742685501,0.001519421640815264,0.0102953845302805,0.0105329304104196,0.011231506699302951,0.01294370733209035,0.0137457080034153,6.0,0.9888289502708613,0.0013518164609967723,0.9870730936774856,0.9878200019179839,0.9889045006244153,0.9899730742575745,0.99030383888105,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,88.83333333333333,0.408248290463863,88.0,89.0,89.0,89.0,89.0,6.0,1.1666666666666667,0.408248290463863,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.012962962962962949,0.00453609211626514,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0222222222222222,6.0,0.0064814814814814345,0.00226804605813259,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0111111111111111,6.0,0.012780697563306182,0.004388717886018628,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.0217391304347826,6.0,0.9935185185185184,0.0022680460581325644,0.9888888888888888,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
4,BeforeSplit,GenAugSpoofOnly,0.3,6.0,19155.666666666668,27.659838514833503,19123.0,19140.75,19149.5,19166.5,19202.0,6.0,15743.0,3.7416573867739413,15738.0,15740.0,15744.0,15745.75,15747.0,6.0,167.0,3.7416573867739413,163.0,164.25,166.0,170.0,172.0,6.0,218.33333333333334,27.6598385148335,172.0,207.5,224.5,233.25,251.0,6.0,0.011269398850693316,0.0014276782551271678,0.0088778775678744,0.0107102302054299,0.01158769484876635,0.012039331062248299,0.0129555073810261,6.0,0.010496543054682549,0.0002351764542284007,0.01024512884978,0.010323695788812025,0.0104336895034569,0.01068510370835945,0.0108108108108108,6.0,0.010882970952687934,0.0007672041106360415,0.00959292998444,0.010571959854443376,0.01105783233953085,0.01140150085481995,0.0116631716666287,6.0,0.01149290300901225,0.0009971710820370037,0.0102932619573317,0.010707139277076274,0.011575410479888502,0.012023986332289426,0.0129221079777362,6.0,0.9891170290473119,0.0007672041106360562,0.9883368283333712,0.98859849914518,0.988942167660469,0.9894280401455564,0.99040707001556,6.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,6.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0111111111111111,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.0055555555555555,0.0,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,6.0,0.0109890109890109,0.0,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.0109890109890109,6.0,0.9944444444444444,0.0,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,GenAugSpoofOnly,0.05,6.0,14684.666666666666,26.417166136182484,14646.0,14670.5,14684.0,14706.5,14714.0,6.0,15739.0,14.805404418657398,15716.0,15730.75,15743.0,15747.75,15756.0,6.0,171.0,14.805404418657398,154.0,162.25,167.0,179.25,194.0,6.0,161.33333333333334,26.417166136182484,132.0,139.5,162.0,175.5,200.0,6.0,0.010867124702501183,0.0017794130497226317,0.008891283847501,0.009396470429745351,0.01091203017647845,0.0118213660245183,0.0134716421931833,6.0,0.010747957259585118,0.0009305722450444311,0.0096794468887492,0.010197988686360751,0.01049654305468255,0.011266499057196651,0.0121935889377749,6.0,0.010807540981043149,0.0004746127213184874,0.0101967418608969,0.010590755642276774,0.0107042866155805,0.011009677355439574,0.0115755445409662,6.0,0.011815993059127434,0.0009576505803393942,0.0107083433067883,0.011197972508535275,0.0117530243450577,0.01212415336093345,0.0134207480952744,6.0,0.9891924590189566,0.0004746127213185049,0.9884244554590336,0.9889903226445603,0.9892957133844195,0.9894092443577229,0.989803258139103,6.0,89.33333333333333,0.5163977794943223,89.0,89.0,89.0,89.75,90.0,6.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.5163977794943223,0.0,0.25,1.0,1.0,1.0,6.0,0.0074074074074074,0.005737753105492464,0.0,0.002777777777777775,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.0111111111111111,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.009259259259259233,0.0028688765527462574,0.0055555555555555,0.0069444444444444,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.011070411070411033,6.305223192852876e-05,0.0109890109890109,0.01101953601953595,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.9907407407407406,0.002868876552746225,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9930555555555555,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,GenAugSpoofOnly,0.1,6.0,14690.833333333334,11.788412389574209,14671.0,14687.25,14691.5,14698.75,14704.0,6.0,15732.666666666666,8.091147425839345,15720.0,15727.75,15735.5,15738.75,15740.0,6.0,177.33333333333334,8.091147425839345,170.0,171.25,174.5,182.25,190.0,6.0,155.16666666666666,11.788412389574207,142.0,147.25,154.5,158.75,175.0,6.0,0.01045174906821135,0.0007940463686901736,0.0095648659571601,0.0099184965647312,0.01040684359423405,0.0106931159908392,0.0117876869190354,6.0,0.011146029750680882,0.0005085573492042398,0.0106851037083595,0.010763670647391525,0.010967944688874898,0.011455059710873624,0.0119421747328724,6.0,0.010798889409446101,0.0005660086871689005,0.0101878383839854,0.010360175488673,0.01077271807019695,0.011063952366440775,0.0116763701722769,6.0,0.011179275869572436,0.0005452150733711135,0.0106753020397498,0.010782087509334126,0.010957412968634301,0.011618164386679175,0.011923466691488,6.0,0.9892011105905537,0.0005660086871688893,0.988323629827723,0.9889360476335591,0.9892272819298029,0.989639824511327,0.9898121616160144,6.0,89.16666666666667,0.408248290463863,89.0,89.0,89.0,89.0,90.0,6.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.8333333333333334,0.408248290463863,0.0,1.0,1.0,1.0,1.0,6.0,0.00925925925925925,0.004536092116265139,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.0111111111111111,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.010185185185185167,0.00226804605813259,0.0055555555555555,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.011090761090761065,4.9847166112835474e-05,0.0109890109890109,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.9898148148148147,0.0022680460581325644,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,GenAugSpoofOnly,0.2,6.0,14700.166666666666,9.662642840686324,14687.0,14693.0,14702.5,14706.0,14712.0,6.0,15729.666666666666,14.881756168768076,15715.0,15720.0,15724.5,15737.25,15754.0,6.0,180.33333333333334,14.881756168768074,156.0,172.75,185.5,190.0,195.0,6.0,145.83333333333334,9.662642840686324,134.0,140.0,143.5,153.0,159.0,6.0,0.009823072432529468,0.0006508583349512393,0.0090260002694328,0.0094301495352283,0.009665903273609,0.010305806277785176,0.0107099555435807,6.0,0.011334590404357801,0.000935371223681202,0.0098051539912005,0.010857950974229976,0.011659333752356948,0.01194217473287235,0.0122564424890006,6.0,0.01057883141844365,0.0006358999213274131,0.0096176517632144,0.010179955229440001,0.01073442846240465,0.01106003724981035,0.0112227754919075,6.0,0.011316898754726001,0.0009256307809240219,0.0098014783931279,0.010845994988068125,0.01164352987490065,0.011922678548614476,0.0122169762531171,6.0,0.9894211685815563,0.0006358999213274487,0.9887772245080924,0.9889399627501896,0.9892655715375952,0.9898200447705598,0.9903823482367856,6.0,89.66666666666667,0.5163977794943223,89.0,89.25,90.0,90.0,90.0,6.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.3333333333333333,0.5163977794943223,0.0,0.0,0.0,0.75,1.0,6.0,0.0037037037037037,0.005737753105492464,0.0,0.0,0.0,0.008333333333333325,0.0111111111111111,6.0,0.0111111111111111,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.007407407407407367,0.0028688765527462574,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0097222222222222,0.0111111111111111,6.0,0.011029711029710967,6.305223192852877e-05,0.0109890109890109,0.0109890109890109,0.0109890109890109,0.01108058608058605,0.0111111111111111,6.0,0.9925925925925925,0.002868876552746225,0.9888888888888888,0.9902777777777777,0.9944444444444444,0.9944444444444444,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
5,BeforeSplit,GenAugSpoofOnly,0.3,6.0,14697.833333333334,21.132124045317042,14678.0,14681.75,14691.0,14711.5,14730.0,6.0,15731.166666666666,5.671566509057851,15721.0,15729.5,15734.0,15734.0,15736.0,6.0,178.83333333333334,5.671566509057851,174.0,176.0,176.0,180.5,189.0,6.0,148.16666666666666,21.132124045317042,116.0,134.5,155.0,164.25,168.0,6.0,0.00998024159144995,0.0014234220696023993,0.0078135524720463,0.009059679374915725,0.010440522699717049,0.011063586151151775,0.011316179442274,6.0,0.011240310077519319,0.00035647809610671327,0.0109365179132621,0.0110622250157133,0.0110622250157133,0.011345065996228724,0.0118793211816467,6.0,0.010610275834484631,0.0005865537999031176,0.0098464368268465,0.01010809235873375,0.01084565418455365,0.011062905583432574,0.011126348677768,6.0,0.0112960873888337,0.0003028690313597304,0.011036777984782,0.01107380489254235,0.01121270649831805,0.011394884731589325,0.0118312181849539,6.0,0.9893897241655152,0.0005865537999030316,0.988873651322232,0.9889370944165674,0.9891543458154464,0.9898919076412662,0.9901535631731532,6.0,89.33333333333333,0.5163977794943223,89.0,89.0,89.0,89.75,90.0,6.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.5163977794943223,0.0,0.25,1.0,1.0,1.0,6.0,0.0074074074074074,0.005737753105492464,0.0,0.002777777777777775,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.0111111111111111,0.0,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.009259259259259233,0.0028688765527462574,0.0055555555555555,0.0069444444444444,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.011070411070411033,6.305223192852876e-05,0.0109890109890109,0.01101953601953595,0.0111111111111111,0.0111111111111111,0.0111111111111111,6.0,0.9907407407407406,0.002868876552746225,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9930555555555555,0.9944444444444444,6.0,1.5,0.5477225575051661,1.0,1.0,1.5,2.0,2.0,6.0,1.0,0.8944271909999159,0.0,0.25,1.0,1.75,2.0
