,Multi_protocol_number,Multi_fold_number,Multi_protocol,Multi_TN,Multi_TP,Multi_FN,Multi_FP,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_EER_Thresh,Multi_AUC,when_aug_performed,aug_type,window_size,config/HP_AUG_PER,config/HP_REPEAT,protocol_number,protocol,fold_number
107,1,0,Low_Quality,30,90,0,0,0.0,0.0,0.0,0.0,1.0,1.0,AfterSplit,GenAugSpoofOnly_KF,10,0.05,1,1,Low_Quality,0
108,6,2,Video_Replay_Attack,86,90,0,4,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,1.0425531914893618,0.9777777777777779,AfterSplit,GenAugSpoofOnly_KF,10,0.2,2,6,Video_Replay_Attack,2
109,6,1,Video_Replay_Attack,86,90,0,4,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,1.0425531914893618,0.9777777777777779,AfterSplit,GenAugSpoofOnly_KF,10,0.2,2,6,Video_Replay_Attack,1
110,6,0,Video_Replay_Attack,86,90,0,4,0.0,0.044444444444444446,0.022222222222222223,0.0425531914893617,1.0425531914893618,0.9777777777777779,AfterSplit,GenAugSpoofOnly_KF,10,0.2,2,6,Video_Replay_Attack,0
111,5,2,Cut_Photo_Attack,89,89,1,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,1.0,0.9888888888888889,AfterSplit,GenAugSpoofOnly_KF,10,0.1,1,5,Cut_Photo_Attack,2
112,5,1,Cut_Photo_Attack,89,89,1,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,1.0,0.9888888888888889,AfterSplit,GenAugSpoofOnly_KF,10,0.1,1,5,Cut_Photo_Attack,1
113,5,0,Cut_Photo_Attack,89,89,1,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,1.0,0.9888888888888889,AfterSplit,GenAugSpoofOnly_KF,10,0.1,1,5,Cut_Photo_Attack,0
114,5,2,Cut_Photo_Attack,89,89,1,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,1.0,0.9888888888888889,AfterSplit,GenAugSpoofOnly_KF,10,0.05,1,5,Cut_Photo_Attack,2
115,5,1,Cut_Photo_Attack,89,89,1,1,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111153,1.0,0.9888888888888889,AfterSplit,GenAugSpoofOnly_KF,10,0.05,1,5,Cut_Photo_Attack,1
116,5,0,Cut_Photo_Attack,88,89,1,2,0.011111111111111112,0.022222222222222223,0.016666666666666666,0.02197802197802198,1.010989010989011,0.9833333333333334,AfterSplit,GenAugSpoofOnly_KF,10,0.05,1,5,Cut_Photo_Attack,0
117,2,2,Normal_Quality,28,89,1,2,0.011111111111111112,0.06666666666666667,0.03888888888888889,0.06315789473684211,1.0526315789473684,0.9611111111111111,AfterSplit,GenAugSpoofOnly_KF,10,0.3,2,2,Normal_Quality,2
118,2,1,Normal_Quality,28,89,1,2,0.011111111111111112,0.06666666666666667,0.03888888888888889,0.06315789473684211,1.0526315789473684,0.9611111111111111,AfterSplit,GenAugSpoofOnly_KF,10,0.3,2,2,Normal_Quality,1
119,2,0,Normal_Quality,28,88,2,2,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.06382978723404256,1.0425531914893615,0.9555555555555556,AfterSplit,GenAugSpoofOnly_KF,10,0.3,2,2,Normal_Quality,0
