protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
2,AfterSplit,TradAugSpoofOnly,0.3,88.83333333333333,28.0,2.0,1.1666666666666667,0.012962962962962963,0.06666666666666667,0.03981481481481482,0.06326987681970885,0.9601851851851851
2,BeforeSplit,GenAugSpoofOnly,0.05,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,GenAugSpoofOnly,0.1,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,GenAugSpoofOnly,0.2,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,GenAugSpoofOnly,0.3,89.0,28.0,2.0,1.0,0.011111111111111112,0.06666666666666667,0.03888888888888889,0.06315789473684211,0.9611111111111111
2,BeforeSplit,GenAugSpoofOnly_KF,0.05,88.33333333333333,28.0,2.0,1.6666666666666667,0.01851851851851852,0.06666666666666667,0.04259259259259259,0.06360582306830907,0.9574074074074074
2,BeforeSplit,GenAugSpoofOnly_KF,0.1,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,GenAugSpoofOnly_KF,0.2,88.83333333333333,28.0,2.0,1.1666666666666667,0.012962962962962963,0.06666666666666667,0.03981481481481482,0.06326987681970885,0.9601851851851851
2,BeforeSplit,GenAugSpoofOnly_KF,0.3,88.5,28.0,2.0,1.5,0.016666666666666666,0.06666666666666667,0.041666666666666664,0.06349384098544233,0.9583333333333334
2,BeforeSplit,TradAugSpoofOnly,0.05,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,TradAugSpoofOnly,0.1,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,TradAugSpoofOnly,0.2,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,BeforeSplit,TradAugSpoofOnly,0.3,88.66666666666667,28.0,2.0,1.3333333333333333,0.014814814814814815,0.06666666666666667,0.040740740740740744,0.0633818589025756,0.9592592592592593
2,None,Baseline,0,88.33333333333333,28.0,2.0,1.6666666666666667,0.01851851851851852,0.06666666666666667,0.04259259259259259,0.06360823128514492,0.9574074074074074
3,AfterSplit,GenAugSpoofOnly,0.05,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,AfterSplit,GenAugSpoofOnly,0.1,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,GenAugSpoofOnly,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,GenAugSpoofOnly,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,GenAugSpoofOnly_KF,0.05,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,AfterSplit,GenAugSpoofOnly_KF,0.1,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,GenAugSpoofOnly_KF,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,GenAugSpoofOnly_KF,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,TradAugSpoofOnly,0.05,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,AfterSplit,TradAugSpoofOnly,0.1,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,AfterSplit,TradAugSpoofOnly,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,AfterSplit,TradAugSpoofOnly,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly,0.05,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,BeforeSplit,GenAugSpoofOnly,0.1,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,BeforeSplit,GenAugSpoofOnly,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly_KF,0.05,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly_KF,0.1,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly_KF,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,GenAugSpoofOnly_KF,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,TradAugSpoofOnly,0.05,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,TradAugSpoofOnly,0.1,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
3,BeforeSplit,TradAugSpoofOnly,0.2,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,BeforeSplit,TradAugSpoofOnly,0.3,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,None,Baseline,0,89.83333333333333,30.0,0.0,0.16666666666666666,0.001851851851851852,0.0,0.000925925925925926,0.001831501831501825,0.9990740740740741
4,AfterSplit,GenAugSpoofOnly,0.05,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
4,AfterSplit,GenAugSpoofOnly,0.1,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
4,AfterSplit,GenAugSpoofOnly,0.2,89.83333333333333,88.16666666666667,1.8333333333333333,0.16666666666666666,0.001851851851851852,0.020370370370370372,0.011111111111111112,0.0199872591176939,0.9888888888888889
4,AfterSplit,GenAugSpoofOnly,0.3,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
4,AfterSplit,GenAugSpoofOnly_KF,0.05,89.83333333333333,88.16666666666667,1.8333333333333333,0.16666666666666666,0.001851851851851852,0.020370370370370372,0.011111111111111112,0.019967793880837366,0.9888888888888888
4,AfterSplit,GenAugSpoofOnly_KF,0.1,89.5,88.0,2.0,0.5,0.005555555555555556,0.022222222222222223,0.01388888888888889,0.021858576206402292,0.9861111111111112
4,AfterSplit,GenAugSpoofOnly_KF,0.2,89.83333333333333,88.0,2.0,0.16666666666666666,0.001851851851851852,0.022222222222222223,0.012037037037037039,0.02177894569198917,0.9879629629629628
4,AfterSplit,GenAugSpoofOnly_KF,0.3,89.33333333333333,88.0,2.0,0.6666666666666666,0.007407407407407408,0.022222222222222223,0.014814814814814815,0.021899276247102892,0.9851851851851853
4,AfterSplit,TradAugSpoofOnly,0.05,90.0,88.0,2.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.021739130434782608,0.9888888888888888
4,AfterSplit,TradAugSpoofOnly,0.1,90.0,88.0,2.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.021739130434782608,0.9888888888888888
4,AfterSplit,TradAugSpoofOnly,0.2,89.5,88.0,2.0,0.5,0.005555555555555556,0.022222222222222223,0.01388888888888889,0.021858576206402292,0.9861111111111112
4,AfterSplit,TradAugSpoofOnly,0.3,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
4,BeforeSplit,GenAugSpoofOnly,0.05,89.66666666666667,88.0,2.0,0.3333333333333333,0.003703703703703704,0.022222222222222223,0.012962962962962963,0.021818760949195732,0.987037037037037
4,BeforeSplit,GenAugSpoofOnly,0.1,89.83333333333333,88.0,2.0,0.16666666666666666,0.001851851851851852,0.022222222222222223,0.012037037037037039,0.02177894569198917,0.9879629629629628
4,BeforeSplit,GenAugSpoofOnly,0.2,89.33333333333333,88.0,2.0,0.6666666666666666,0.007407407407407408,0.022222222222222223,0.014814814814814815,0.021899276247102892,0.9851851851851853
4,BeforeSplit,GenAugSpoofOnly,0.3,89.33333333333333,88.16666666666667,1.8333333333333333,0.6666666666666666,0.007407407407407408,0.020370370370370372,0.01388888888888889,0.02008723965245705,0.9861111111111112
4,BeforeSplit,GenAugSpoofOnly_KF,0.05,89.83333333333333,88.0,2.0,0.16666666666666666,0.001851851851851852,0.022222222222222223,0.012037037037037039,0.02177894569198917,0.9879629629629628
4,BeforeSplit,GenAugSpoofOnly_KF,0.1,89.83333333333333,88.0,2.0,0.16666666666666666,0.001851851851851852,0.022222222222222223,0.012037037037037039,0.02177894569198917,0.9879629629629628
4,BeforeSplit,GenAugSpoofOnly_KF,0.2,89.16666666666667,88.16666666666667,1.8333333333333333,0.8333333333333334,0.00925925925925926,0.020370370370370372,0.014814814814814815,0.02012793969315765,0.9851851851851853
4,BeforeSplit,GenAugSpoofOnly_KF,0.3,89.66666666666667,88.16666666666667,1.8333333333333333,0.3333333333333333,0.003703703703703704,0.020370370370370372,0.012037037037037035,0.02002707437490046,0.987962962962963
4,BeforeSplit,TradAugSpoofOnly,0.05,90.0,88.0,2.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.021739130434782608,0.9888888888888888
4,BeforeSplit,TradAugSpoofOnly,0.1,89.83333333333333,88.16666666666667,1.8333333333333333,0.16666666666666666,0.001851851851851852,0.020370370370370372,0.011111111111111112,0.0199872591176939,0.9888888888888889
4,BeforeSplit,TradAugSpoofOnly,0.2,89.5,88.0,2.0,0.5,0.005555555555555556,0.022222222222222223,0.01388888888888889,0.021858576206402292,0.9861111111111112
4,BeforeSplit,TradAugSpoofOnly,0.3,89.66666666666667,88.66666666666667,1.3333333333333333,0.3333333333333333,0.003703703703703704,0.014814814814814815,0.00925925925925926,0.014613084178301582,0.9907407407407408
