protocol_number,protocol,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly,0.05,89.83333333333333,86.16666666666667,3.8333333333333335,0.16666666666666666,0.001851851851851852,0.04259259259259259,0.022222222222222223,0.04089577551649707,0.9777777777777779
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly,0.1,89.66666666666667,86.16666666666667,3.8333333333333335,0.3333333333333333,0.003703703703703704,0.04259259259259259,0.02314814814814815,0.040972035716298795,0.976851851851852
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly,0.2,90.0,86.16666666666667,3.8333333333333335,0.0,0.0,0.04259259259259259,0.021296296296296296,0.04083733699382292,0.9787037037037037
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly,0.3,90.0,86.33333333333333,3.6666666666666665,0.0,0.0,0.040740740740740744,0.020370370370370372,0.03912148249828414,0.9796296296296297
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly_KF,0.05,89.5,86.0,4.0,0.5,0.005555555555555556,0.044444444444444446,0.024999999999999998,0.04278362991919735,0.9750000000000001
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly_KF,0.1,89.83333333333333,86.0,4.0,0.16666666666666666,0.001851851851851852,0.044444444444444446,0.02314814814814815,0.042629451689163426,0.976851851851852
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly_KF,0.2,89.83333333333333,86.0,4.0,0.16666666666666666,0.001851851851851852,0.044444444444444446,0.02314814814814815,0.042629451689163426,0.976851851851852
6,Video_Replay_Attack,BeforeSplit,GenAugSpoofOnly_KF,0.3,89.66666666666667,86.16666666666667,3.8333333333333335,0.3333333333333333,0.003703703703703704,0.04259259259259259,0.02314814814814815,0.04098985739342637,0.976851851851852
6,Video_Replay_Attack,BeforeSplit,TradAugSpoofOnly,0.05,89.83333333333333,86.16666666666667,3.8333333333333335,0.16666666666666666,0.001851851851851852,0.04259259259259259,0.022222222222222223,0.04091359719362465,0.9777777777777779
6,Video_Replay_Attack,BeforeSplit,TradAugSpoofOnly,0.1,89.5,86.5,3.5,0.5,0.005555555555555556,0.03888888888888889,0.022222222222222223,0.037598765247895384,0.9777777777777779
6,Video_Replay_Attack,BeforeSplit,TradAugSpoofOnly,0.2,89.66666666666667,86.66666666666667,3.3333333333333335,0.3333333333333333,0.003703703703703704,0.037037037037037035,0.020370370370370372,0.03580665055255488,0.9796296296296297
6,Video_Replay_Attack,BeforeSplit,TradAugSpoofOnly,0.3,89.16666666666667,87.0,3.0,0.8333333333333334,0.00925925925925926,0.03333333333333333,0.021296296296296296,0.032550257129499764,0.9787037037037036
6,Video_Replay_Attack,None,Baseline,0,89.83333333333333,86.0,4.0,0.16666666666666666,0.001851851851851852,0.044444444444444446,0.02314814814814815,0.042629451689163426,0.976851851851852
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.05,268.0,88.66666666666667,1.3333333333333333,2.0,0.007407407407407408,0.014814814814814815,0.011111111111111112,0.01526780722355506,0.9888888888888889
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.1,268.1666666666667,88.33333333333333,1.6666666666666667,1.8333333333333333,0.006790123456790124,0.01851851851851852,0.012654320987654321,0.018268867647756336,0.9873456790123457
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.2,267.8333333333333,88.5,1.5,2.1666666666666665,0.008024691358024692,0.016666666666666666,0.012345679012345678,0.01648435586324456,0.9876543209876543
7,All_Categories,AfterSplit,GenAugSpoofOnly,0.3,268.0,88.33333333333333,1.6666666666666667,2.0,0.007407407407407408,0.01851851851851852,0.012962962962962963,0.018288771499103604,0.987037037037037
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.05,268.1666666666667,88.33333333333333,1.6666666666666667,1.8333333333333333,0.006790123456790124,0.01851851851851852,0.012654320987654321,0.018275453118196793,0.9873456790123457
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.1,268.5,88.33333333333333,1.6666666666666667,1.5,0.005555555555555556,0.01851851851851852,0.012037037037037039,0.018255348316396722,0.987962962962963
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.2,268.1666666666667,88.16666666666667,1.8333333333333333,1.8333333333333333,0.006790123456790124,0.020370370370370372,0.013580246913580249,0.020086507702974,0.9864197530864197
7,All_Categories,AfterSplit,GenAugSpoofOnly_KF,0.3,268.5,88.16666666666667,1.8333333333333333,1.5,0.005555555555555556,0.020370370370370372,0.012962962962962963,0.020053379432268113,0.987037037037037
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.05,268.5,88.5,1.5,1.5,0.005555555555555556,0.016666666666666666,0.011111111111111112,0.016450684749310777,0.9888888888888889
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.1,268.6666666666667,88.33333333333333,1.6666666666666667,1.3333333333333333,0.0049382716049382715,0.01851851851851852,0.011728395061728396,0.018248467933955268,0.9882716049382716
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.2,269.0,88.16666666666667,1.8333333333333333,1.0,0.003703703703703704,0.020370370370370372,0.012037037037037039,0.020020053475935832,0.9879629629629632
7,All_Categories,AfterSplit,TradAugSpoofOnly,0.3,268.5,88.33333333333333,1.6666666666666667,1.5,0.005555555555555556,0.01851851851851852,0.012037037037037039,0.018248762845956265,0.987962962962963
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.05,268.0,88.5,1.5,2.0,0.007407407407407408,0.016666666666666666,0.012037037037037039,0.0164775224615772,0.987962962962963
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.1,268.0,88.66666666666667,1.3333333333333333,2.0,0.007407407407407408,0.014814814814814815,0.011111111111111112,0.014672956120865853,0.9888888888888889
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.2,267.1666666666667,88.5,1.5,2.8333333333333335,0.010493827160493829,0.016666666666666666,0.013580246913580249,0.017126002039974362,0.9864197530864197
7,All_Categories,BeforeSplit,GenAugSpoofOnly,0.3,267.3333333333333,88.83333333333333,1.1666666666666667,2.6666666666666665,0.009876543209876543,0.012962962962962963,0.011419753086419753,0.012908596118928244,0.9885802469135804
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.05,268.0,88.33333333333333,1.6666666666666667,2.0,0.007407407407407408,0.01851851851851852,0.012962962962962963,0.018282236274263647,0.987037037037037
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.1,267.5,88.83333333333333,1.1666666666666667,2.5,0.00925925925925926,0.012962962962962963,0.011111111111111112,0.012895277738021432,0.9888888888888889
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.2,267.8333333333333,88.66666666666667,1.3333333333333333,2.1666666666666665,0.008024691358024692,0.014814814814814815,0.011419753086419753,0.01467973927693271,0.9885802469135804
7,All_Categories,BeforeSplit,GenAugSpoofOnly_KF,0.3,267.8333333333333,88.5,1.5,2.1666666666666665,0.008024691358024692,0.016666666666666666,0.012345679012345678,0.01649732908654987,0.9876543209876543
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.05,268.1666666666667,88.0,2.0,1.8333333333333333,0.006790123456790124,0.022222222222222223,0.014506172839506172,0.021839339275781914,0.9854938271604938
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.1,268.1666666666667,88.33333333333333,1.6666666666666667,1.8333333333333333,0.006790123456790124,0.01851851851851852,0.012654320987654321,0.018275305646221693,0.9873456790123457
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.2,269.0,87.83333333333333,2.1666666666666665,1.0,0.003703703703703704,0.024074074074074078,0.01388888888888889,0.023577501635055592,0.9861111111111112
7,All_Categories,BeforeSplit,TradAugSpoofOnly,0.3,268.6666666666667,87.83333333333333,2.1666666666666665,1.3333333333333333,0.0049382716049382715,0.024074074074074078,0.014506172839506172,0.02360404443532102,0.9854938271604938
7,All_Categories,None,Baseline,0,267.8333333333333,88.16666666666667,1.8333333333333333,2.1666666666666665,0.008024691358024692,0.020370370370370372,0.014197530864197531,0.020106855010647084,0.9858024691358024
