protocol_number,when_aug_performed,aug_type,config/HP_AUG_PER,TP,TN,FP,FN,APCER,BPCER,ACER,EER,AUC,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC,config/HP_REPEAT,fold_number
2,BeforeSplit,GenAugSpoofOnly,0.3,1358.0625,9181.708333333334,200.29166666666669,83.1875,0.053163802406884654,0.021348504227954188,0.03725615331741941,0.062495033017605894,0.9627438466825806,3.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
2,BeforeSplit,TradAugSpoofOnly,0.05,1355.5833333333333,9119.875,262.125,85.66666666666667,0.05365014322439376,0.027939138776380268,0.040794641000387016,0.07031709109490043,0.9592053589996129,,,,,,,,,,1.5,1.0
2,BeforeSplit,TradAugSpoofOnly,0.1,1366.3333333333333,9192.75,189.25,74.91666666666667,0.04778482768188072,0.020171605201449536,0.033978216441665134,0.0607877315868502,0.9660217835583348,,,,,,,,,,1.5,1.0
2,BeforeSplit,TradAugSpoofOnly,0.2,1381.6666666666667,8936.958333333334,445.0416666666667,59.583333333333336,0.03808837250225502,0.047435692460740385,0.04276203248149769,0.07247670971311261,0.9572379675185022,,,,,,,,,,1.5,1.0
2,BeforeSplit,TradAugSpoofOnly,0.3,1379.375,8996.291666666666,385.7083333333333,61.875,0.03935330391408524,0.04111152561642857,0.04023241476525689,0.06911014236241987,0.959767585234743,,,,,,,,,,1.5,1.0
2,None,Baseline,0.0,1365.375,9184.166666666666,197.83333333333334,75.875,0.049105090056293516,0.021086477652241826,0.03509578385426766,0.06069512557855203,0.9649042161457323,3.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0
3,AfterSplit,GenAugSpoofOnly,0.05,3157.708333333333,9309.5,72.5,825.2916666666667,0.15721115950475345,0.007727563419313529,0.0824693614620335,0.1270196658410615,0.9175306385379665,7.208333333333333,8.0,0.0,1.7916666666666667,0.12797619047619047,0.0,0.0639880952380952,0.10081699346405228,0.9360119047619049,1.5,1.0
3,AfterSplit,GenAugSpoofOnly,0.1,2952.541666666667,9245.125,136.875,1030.4583333333335,0.1985106739439706,0.014589106800255765,0.10654989037211318,0.15656943371373988,0.8934501096278868,6.625,8.0,0.0,2.375,0.1845238095238095,0.0,0.09226190476190473,0.13701338722623552,0.9077380952380953,1.5,1.0
3,AfterSplit,GenAugSpoofOnly,0.2,3060.458333333333,9299.458333333332,82.54166666666666,922.5416666666666,0.1775560669878694,0.008797875364172479,0.09317697117602096,0.1415927136534458,0.906823028823979,6.875,8.0,0.0,2.125,0.15922619047619047,0.0,0.0796130952380952,0.12053228900255755,0.9203869047619049,1.5,1.0
3,AfterSplit,GenAugSpoofOnly,0.3,3021.291666666667,9266.708333333334,115.29166666666666,961.7083333333334,0.18504043078003782,0.012288602288069304,0.09866451653405353,0.15128755344427422,0.9013354834659464,6.875,8.0,0.0,2.125,0.15922619047619047,0.0,0.0796130952380952,0.12268518518518519,0.9203869047619047,1.5,1.0
